source,organisation,author,created,last_modified,package_title,file_title,date_from,date_to,description,format,licence,info,url,status
data.gov.au,LINC Tasmania,LINC Tasmania,2017-07-14T09:42:03.820841,2017-07-14T09:42:03.820841,Bankruptcy (1821-1928),Bankruptcy - XML,1821,1928,,xml,Creative Commons Attribution 2.5 Australia,https://data.gov.au/dataset/b0627a17-6783-4c18-a83e-11aa7e22e50e,https://data.gov.au/dataset/b0627a17-6783-4c18-a83e-11aa7e22e50e/resource/086bb1c3-4140-4319-a079-1112806d7691/download/bankruptcy.xml,200
data.gov.au,LINC Tasmania,LINC Tasmania,2017-07-14T11:07:58.917184,2017-07-14T11:07:58.917184,Court (1830-1845),Court - CSV,1830,1845,,csv,Creative Commons Attribution 2.5 Australia,https://data.gov.au/dataset/58a9a8d7-01e0-43df-9f91-06ccdae5c634,https://data.gov.au/dataset/58a9a8d7-01e0-43df-9f91-06ccdae5c634/resource/de95c886-87f6-45ea-b3e4-c8eaf4eab50c/download/court.csv,200
data.gov.au,LINC Tasmania,LINC Tasmania,2017-07-14T11:14:51.627612,2017-07-14T11:14:51.627612,Court (1830-1845),Court - JSON,1830,1845,,json,Creative Commons Attribution 2.5 Australia,https://data.gov.au/dataset/58a9a8d7-01e0-43df-9f91-06ccdae5c634,https://data.gov.au/dataset/58a9a8d7-01e0-43df-9f91-06ccdae5c634/resource/008db5ad-6b5f-4c09-b159-4c094a0ddcdf/download/court.json,200
data.gov.au,LINC Tasmania,LINC Tasmania,2017-07-14T11:13:13.867232,2017-07-14T11:13:13.867232,Court (1830-1845),Court - XML,1830,1845,,xml,Creative Commons Attribution 2.5 Australia,https://data.gov.au/dataset/58a9a8d7-01e0-43df-9f91-06ccdae5c634,https://data.gov.au/dataset/58a9a8d7-01e0-43df-9f91-06ccdae5c634/resource/a436d1fc-21ef-441d-9a1c-e290b3ac3762/download/court.xml,200
data.gov.au,LINC Tasmania,LINC Tasmania,2017-05-09T16:30:21.317389,2017-05-09T16:30:21.317389,Immigration (1827-1940),Tasmanian Immigration - CSV,1827,1940,,csv,Creative Commons Attribution 2.5 Australia,https://data.gov.au/dataset/4b7b5b50-774f-4416-90ce-5b7df85ff8ce,https://data.gov.au/dataset/4b7b5b50-774f-4416-90ce-5b7df85ff8ce/resource/c14857d2-8a3e-4a07-ac98-3db3378e7a86/download/immigration.csv,200
data.gov.au,LINC Tasmania,LINC Tasmania,2017-05-09T16:31:20.006302,2017-05-09T16:31:20.006302,Immigration (1827-1940),Tasmanian Immigration - JSON,1827,1940,,json,Creative Commons Attribution 2.5 Australia,https://data.gov.au/dataset/4b7b5b50-774f-4416-90ce-5b7df85ff8ce,https://data.gov.au/dataset/4b7b5b50-774f-4416-90ce-5b7df85ff8ce/resource/e66854d1-73b0-4a5b-a0d1-c9cea2958012/download/immigration.json,200
data.gov.au,LINC Tasmania,LINC Tasmania,2017-05-09T16:32:36.715812,2017-05-09T16:32:36.715812,Immigration (1827-1940),Tasmanian Immigration - XML,1827,1940,,xml,Creative Commons Attribution 2.5 Australia,https://data.gov.au/dataset/4b7b5b50-774f-4416-90ce-5b7df85ff8ce,https://data.gov.au/dataset/4b7b5b50-774f-4416-90ce-5b7df85ff8ce/resource/aa0499fa-e19d-417d-bb1b-9589c0a19dbf/download/immigration.xml,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-04-06T16:15:28.494420,2016-04-06T16:15:28.494420,LINC Tasmania Archives Series,Archives Series - CSV,1800-01-01,,,csv,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/575f1bb4-87ed-4f08-990d-3cfcd06ccd9c,https://data.gov.au/dataset/575f1bb4-87ed-4f08-990d-3cfcd06ccd9c/resource/4ca7e432-e3f6-411d-adf3-1eab2efe2147/download/archivesoneseries.csv,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-04-06T16:16:21.403908,2016-04-06T16:16:21.403908,LINC Tasmania Archives Series,Archives Series - JSON,1800-01-01,,,json,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/575f1bb4-87ed-4f08-990d-3cfcd06ccd9c,https://data.gov.au/dataset/575f1bb4-87ed-4f08-990d-3cfcd06ccd9c/resource/ec6d7702-ea1b-44ba-a85a-3b61d6082e68/download/archivesoneseries.json,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-04-06T16:15:59.152897,2016-04-06T16:15:59.152897,LINC Tasmania Archives Series,Archives Series - XML,1800-01-01,,,xml,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/575f1bb4-87ed-4f08-990d-3cfcd06ccd9c,https://data.gov.au/dataset/575f1bb4-87ed-4f08-990d-3cfcd06ccd9c/resource/1b03a062-d376-4304-be64-125efc180539/download/archivesoneseries.xml,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-04-05T15:03:32.004162,2016-04-05T15:03:32.004162,LINC Tasmania Digitised Archives,Digitised Archives - CSV,1869-01-01,,,csv,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/d7ec2d93-b9dd-482b-b6d9-432b2a2455a3,https://data.gov.au/dataset/d7ec2d93-b9dd-482b-b6d9-432b2a2455a3/resource/ee8ec788-77ed-4faf-8ceb-17f046ab2a4f/download/archivesoneitems.csv,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-04-05T15:37:34.674182,2016-04-05T15:37:34.674182,LINC Tasmania Digitised Archives,Digitised Archives - JSON,1869-01-01,,,json,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/d7ec2d93-b9dd-482b-b6d9-432b2a2455a3,https://data.gov.au/dataset/d7ec2d93-b9dd-482b-b6d9-432b2a2455a3/resource/2eb9e1bd-6e6c-4541-be0d-e3166b5bd84a/download/archivesoneitems.json,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-04-05T15:12:24.058994,2016-04-05T15:12:24.058994,LINC Tasmania Digitised Archives,Digitised Archives - XML,1869-01-01,,,xml,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/d7ec2d93-b9dd-482b-b6d9-432b2a2455a3,https://data.gov.au/dataset/d7ec2d93-b9dd-482b-b6d9-432b2a2455a3/resource/b3bbc43c-d8ed-4515-8d13-a925a2e3bb0b/download/archivesoneitems.xml,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-04-26T12:31:11.916577,2016-04-26T12:31:11.916577,LINC Tasmania locations,LINC Tasmania GeoJSON Locations - 26/04/2016,2016-03-22,,"Location name, Location address, Latitude, and Longitude in GeoJSON format.",geojson,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/409f7f64-35ef-4a70-8db1-dd737a6fabec,https://data.gov.au/dataset/409f7f64-35ef-4a70-8db1-dd737a6fabec/resource/05eda516-8afa-421c-a523-eb8e1fd4a212/download/linctasmanialocations.geojson,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-06-27T16:51:10.717235,2016-06-27T16:51:10.717235,LINC Tasmania locations,LINC Tasmania GeoJSON Locations - 27/06/2016,2016-03-22,,"Location name, Location address, Latitude, and Longitude in GeoJSON format.",geojson,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/409f7f64-35ef-4a70-8db1-dd737a6fabec,https://data.gov.au/dataset/409f7f64-35ef-4a70-8db1-dd737a6fabec/resource/b5552515-5e65-4a03-81a4-37d9988e5bbf/download/linclocations.geojson,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-04-12T16:17:07.029238,2016-04-12T16:17:07.029238,LINC Tasmania locations,LINC Tasmania Locations - 12/04/2016,2016-03-22,,"Location name, Location address, Latitude, and Longitude",csv,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/409f7f64-35ef-4a70-8db1-dd737a6fabec,https://data.gov.au/dataset/409f7f64-35ef-4a70-8db1-dd737a6fabec/resource/8318261a-0fcc-4794-9435-c0f76765d08a/download/linctasmanialocations.csv,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-04-12T16:18:00.408950,2016-04-12T16:18:00.408950,LINC Tasmania locations,LINC Tasmania Locations - 12/04/2016,2016-03-22,,"Location name, Location address, Latitude, and Longitude",xml,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/409f7f64-35ef-4a70-8db1-dd737a6fabec,https://data.gov.au/dataset/409f7f64-35ef-4a70-8db1-dd737a6fabec/resource/e957f95d-9f24-48b4-9c44-b11c9d6bbd1d/download/linctasmanialocations.xml,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-04-12T16:18:50.797243,2016-04-12T16:18:50.797243,LINC Tasmania locations,LINC Tasmania Locations - 12/04/2016,2016-03-22,,"Location name, Location address, Latitude, and Longitude",json,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/409f7f64-35ef-4a70-8db1-dd737a6fabec,https://data.gov.au/dataset/409f7f64-35ef-4a70-8db1-dd737a6fabec/resource/d0c08118-92b5-41ae-9cef-d12f1a1ca616/download/linctasmanialocations.json,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-03-22T09:36:57.200305,2016-03-22T09:36:57.200305,Tasmanian Arrivals (19th Century),Tasmanian Arrivals - CSV,1800,1900,,csv,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/351092b1-65f1-4b34-8406-0c30ae146c88,https://data.gov.au/dataset/351092b1-65f1-4b34-8406-0c30ae146c88/resource/7d2c5531-94ec-474e-b60c-744b9d0cbbb8/download/arrivals.csv,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-03-22T09:38:26.182441,2016-03-22T09:38:26.182441,Tasmanian Arrivals (19th Century),Tasmanian Arrivals - JSON,1800,1900,,json,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/351092b1-65f1-4b34-8406-0c30ae146c88,https://data.gov.au/dataset/351092b1-65f1-4b34-8406-0c30ae146c88/resource/6864c5f2-3489-4ef3-acb7-0b353e2ab5c1/download/arrivals.json,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-03-22T09:39:28.932336,2016-03-22T09:39:28.932336,Tasmanian Arrivals (19th Century),Tasmanian Arrivals - XML,1800,1900,,xml,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/351092b1-65f1-4b34-8406-0c30ae146c88,https://data.gov.au/dataset/351092b1-65f1-4b34-8406-0c30ae146c88/resource/bf619908-593a-44f2-9d7f-e14629d323a8/download/arrivals.xml,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-03-22T09:42:58.421630,2016-03-22T09:42:58.421630,Tasmanian Births (1803-1933),Tasmanian Births - CSV,1803,1933,,csv,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/c8a4d43f-7ab5-40c4-817e-7babdc43e0f2,https://data.gov.au/dataset/c8a4d43f-7ab5-40c4-817e-7babdc43e0f2/resource/8d710758-26ce-46ca-972d-5067db3a75d2/download/births.csv,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-03-22T09:45:33.911521,2016-03-22T09:45:33.911521,Tasmanian Births (1803-1933),Tasmanian Births - JSON,1803,1933,,json,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/c8a4d43f-7ab5-40c4-817e-7babdc43e0f2,https://data.gov.au/dataset/c8a4d43f-7ab5-40c4-817e-7babdc43e0f2/resource/4e30dd59-f38d-489a-8ee5-817ac70e5f1a/download/births.json,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-03-22T09:44:42.512250,2016-03-22T09:44:42.512250,Tasmanian Births (1803-1933),Tasmanian Births - XML,1803,1933,,xml,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/c8a4d43f-7ab5-40c4-817e-7babdc43e0f2,https://data.gov.au/dataset/c8a4d43f-7ab5-40c4-817e-7babdc43e0f2/resource/a7c05fba-f620-4380-9a5e-b34bbb327fb2/download/births.xml,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-03-22T09:47:42.254072,2016-03-22T09:47:42.254072,Tasmanian Census (1837-1857),Tasmanian Census - CSV,1837,1857,,csv,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/dcca6fc4-fb19-4172-ae04-7175260f4990,https://data.gov.au/dataset/dcca6fc4-fb19-4172-ae04-7175260f4990/resource/3e8ac94c-0e5a-44dd-9a61-a8a08707650d/download/census.csv,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-03-22T09:48:51.973774,2016-03-22T09:48:51.973774,Tasmanian Census (1837-1857),Tasmanian Census - JSON,1837,1857,,json,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/dcca6fc4-fb19-4172-ae04-7175260f4990,https://data.gov.au/dataset/dcca6fc4-fb19-4172-ae04-7175260f4990/resource/5ae7c468-b57f-4b8d-a057-94d749fe5042/download/census.json,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-03-22T09:48:18.821892,2016-03-22T09:48:18.821892,Tasmanian Census (1837-1857),Tasmanian Census - XML,1837,1857,,xml,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/dcca6fc4-fb19-4172-ae04-7175260f4990,https://data.gov.au/dataset/dcca6fc4-fb19-4172-ae04-7175260f4990/resource/80ea84b3-2983-41ec-9489-843f4d338c61/download/census.xml,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-03-22T09:50:04.720342,2016-03-22T09:50:04.720342,Tasmanian Convicts (1803-1893),Tasmanian Convicts - CSV,1803,1893,,csv,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/6d7bacba-8e0f-4105-b7bc-9fe11eda9f89,https://data.gov.au/dataset/6d7bacba-8e0f-4105-b7bc-9fe11eda9f89/resource/8d3e12fa-a9fd-4268-9164-6240a97ff44d/download/convicts.csv,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-03-22T09:51:41.896573,2016-03-22T09:51:41.896573,Tasmanian Convicts (1803-1893),Tasmanian Convicts - JSON,1803,1893,,json,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/6d7bacba-8e0f-4105-b7bc-9fe11eda9f89,https://data.gov.au/dataset/6d7bacba-8e0f-4105-b7bc-9fe11eda9f89/resource/36a08ac4-c7a8-4f29-b383-161408a70ecb/download/convicts.json,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-03-22T09:51:03.477418,2016-03-22T09:51:03.477418,Tasmanian Convicts (1803-1893),Tasmanian Convicts - XML,1803,1893,,xml,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/6d7bacba-8e0f-4105-b7bc-9fe11eda9f89,https://data.gov.au/dataset/6d7bacba-8e0f-4105-b7bc-9fe11eda9f89/resource/0107a43d-c30b-4398-9cbf-d44008ef8101/download/convicts.xml,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-03-22T10:16:33.291592,2016-03-22T10:16:33.291592,Tasmanian Convicts - permission to marry (1829-1857).,Tasmanian Convicts - permission to marry - CSV,1829,1857,,csv,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/19077659-b4a1-4581-977d-40d6c922e71c,https://data.gov.au/dataset/19077659-b4a1-4581-977d-40d6c922e71c/resource/fd0f27a5-e2af-4ec7-b782-ee791a56acd6/download/marriage-permissions.csv,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-03-22T10:19:40.488726,2016-03-22T10:19:40.488726,Tasmanian Convicts - permission to marry (1829-1857).,Tasmanian Convicts - permission to marry - JSON,1829,1857,,json,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/19077659-b4a1-4581-977d-40d6c922e71c,https://data.gov.au/dataset/19077659-b4a1-4581-977d-40d6c922e71c/resource/886d14db-11a9-40ed-9295-e35d267b9fb3/download/marriage-permissions.json,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-03-22T10:17:18.874698,2016-03-22T10:17:18.874698,Tasmanian Convicts - permission to marry (1829-1857).,Tasmanian Convicts - permission to marry - XML,1829,1857,,xml,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/19077659-b4a1-4581-977d-40d6c922e71c,https://data.gov.au/dataset/19077659-b4a1-4581-977d-40d6c922e71c/resource/c94a7da4-b2e9-411b-b091-015d3a348ca8/download/marriage-permissions.xml,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-03-22T09:53:07.297679,2016-03-22T09:53:07.297679,Tasmanian Deaths (1803-1933),Tasmanian Deaths - CSV,1803,1933,,csv,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/45d78601-0034-4da3-9b69-d277d880ab21,https://data.gov.au/dataset/45d78601-0034-4da3-9b69-d277d880ab21/resource/d6c716f2-b66d-4096-bb8e-fccc454c49a3/download/deaths.csv,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-03-22T09:55:09.003649,2016-03-22T09:55:09.003649,Tasmanian Deaths (1803-1933),Tasmanian Deaths - JSON,1803,1933,,json,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/45d78601-0034-4da3-9b69-d277d880ab21,https://data.gov.au/dataset/45d78601-0034-4da3-9b69-d277d880ab21/resource/bcbed7d3-e0ad-4006-b9da-b4828a83268f/download/deaths.json,200
data.gov.au,LINC Tasmania,LINC Tasmania,2016-03-22T09:54:04.710653,2016-03-22T09:54:04.710653,Tasmanian Deaths (1803-1933),Tasmanian Deaths - XML,1803,1933,,xml,Creative Commons Attribution 4.0 International,https://data.gov.au/dataset/45d78601-0034-4da3-9b69-d277d880ab21,https://data.gov.au/dataset/45d78601-0034-4da3-9b69-d277d880ab21/resource/f4825fdb-17a5-47ab-bb4e-6b9b21bfe6b5/download/deaths.xml,200
